,Season,AQI,City
0,201402,89.3581261632892,成都
1,201403,62.61955057287997,成都
2,201404,99.11423716771769,成都
3,201501,129.39258925156187,成都
4,201502,76.90944002680881,成都
5,201503,65.57664220519537,成都
6,201504,92.66596971320415,成都
7,201601,103.89884560407968,成都
8,201602,80.90106480125766,成都
9,201603,61.54890205244343,成都
10,201604,114.96130772247787,成都
11,201701,119.1519261670491,成都
12,201702,63.74569652488759,成都
13,201703,49.7038147256532,成都
14,201704,97.24411357109464,成都
15,201801,105.5675095891559,成都
16,201802,66.32948580547529,成都
17,201803,47.053952738058655,成都
18,201804,77.52311285388674,成都
19,201901,82.76896481849145,成都
20,201902,54.083237378317655,成都
21,201903,45.91791868234521,成都
22,201904,74.70982266351628,成都
23,202001,76.8651282077855,成都
24,202002,61.43186392914654,成都
25,202003,41.3754877395296,成都
26,202004,57.91048631082526,成都
27,202101,87.13219419955921,成都
28,202102,54.07883096981975,成都
0,201402,67.73167678336156,贵阳
1,201403,48.342209642032735,贵阳
2,201404,76.42815818652349,贵阳
3,201501,77.74781149334795,贵阳
4,201502,51.749900638386926,贵阳
5,201503,45.312594528205004,贵阳
6,201504,58.48795503345107,贵阳
7,201601,66.63840605357143,贵阳
8,201602,53.2473914299529,贵阳
9,201603,51.264002748978186,贵阳
10,201604,61.36316147593986,贵阳
11,201701,59.553473839340114,贵阳
12,201702,43.26260554301764,贵阳
13,201703,37.457152706521576,贵阳
14,201704,61.39371776605297,贵阳
15,201801,64.30170421955599,贵阳
16,201802,50.06759420347083,贵阳
17,201803,39.767171254789545,贵阳
18,201804,48.03594573747653,贵阳
19,201901,47.02510155906896,贵阳
20,201902,41.013322994326174,贵阳
21,201903,40.735979464657866,贵阳
22,201904,48.78868033788128,贵阳
23,202001,45.74571498506719,贵阳
24,202002,41.989999220819705,贵阳
25,202003,29.21695561269545,贵阳
26,202004,40.14179214224212,贵阳
27,202101,55.54742040790382,贵阳
28,202102,38.15086489013558,贵阳
0,201402,50.330870846142595,昆明
1,201403,45.053989128702256,昆明
2,201404,61.595654488700475,昆明
3,201501,57.29004557783134,昆明
4,201502,50.38784251488965,昆明
5,201503,44.25380901802061,昆明
6,201504,51.401990301117785,昆明
7,201601,55.92611416676802,昆明
8,201602,45.92205083563016,昆明
9,201603,41.438263364473045,昆明
10,201604,56.8170263364425,昆明
11,201701,58.8191786822748,昆明
12,201702,50.73154130891735,昆明
13,201703,39.76975926757951,昆明
14,201704,56.16928035278315,昆明
15,201801,61.37057021265729,昆明
16,201802,49.64731816281096,昆明
17,201803,39.17154147725801,昆明
18,201804,41.83426816467204,昆明
19,201901,46.46618736958849,昆明
20,201902,48.39661486360368,昆明
21,201903,35.01142554884278,昆明
22,201904,48.189014464916866,昆明
23,202001,48.71145714366251,昆明
24,202002,44.110705937353885,昆明
25,202003,28.900953744029703,昆明
26,202004,43.612393433320285,昆明
27,202101,58.3852751619582,昆明
28,202102,43.24603527089501,昆明
0,201402,51.93065367910333,拉萨
1,201403,37.865010934435574,拉萨
2,201404,59.1308381429535,拉萨
3,201501,45.204928110497896,拉萨
4,201502,49.969308904063006,拉萨
5,201503,46.42562707235116,拉萨
6,201504,66.72784030814756,拉萨
7,201601,56.54890034210656,拉萨
8,201602,61.4523953139189,拉萨
9,201603,47.13056936764861,拉萨
10,201604,89.31208520321516,拉萨
11,201701,58.53865025802896,拉萨
12,201702,53.070568118870646,拉萨
13,201703,31.975472267027897,拉萨
14,201704,51.48932198327359,拉萨
15,201801,52.01572127214608,拉萨
16,201802,52.45231115682996,拉萨
17,201803,33.412918274881946,拉萨
18,201804,39.775097903060214,拉萨
19,201901,35.67868653475247,拉萨
20,201902,37.719656970887115,拉萨
21,201903,28.404543975540875,拉萨
22,201904,37.68676648136769,拉萨
23,202001,31.761385861621505,拉萨
24,202002,33.914531063321384,拉萨
25,202003,27.259546387200672,拉萨
26,202004,38.54207707431177,拉萨
27,202101,33.181675627240146,拉萨
28,202102,35.19708067113397,拉萨
0,201402,38.70854831963527,玉溪
1,201403,37.55460602730461,玉溪
2,201404,47.504189431874636,玉溪
3,201501,50.50117532939762,玉溪
4,201502,41.230854604339704,玉溪
5,201503,35.19393462910559,玉溪
6,201504,39.025266432931964,玉溪
7,201601,50.882055184528944,玉溪
8,201602,40.193383994171064,玉溪
9,201603,33.634639607833854,玉溪
10,201604,41.80224655409122,玉溪
11,201701,43.65687323267193,玉溪
12,201702,39.92015415031667,玉溪
13,201703,38.08044991084963,玉溪
14,201704,52.47753446945242,玉溪
15,201801,64.22426188217223,玉溪
16,201802,51.40586775235672,玉溪
17,201803,36.35601895959486,玉溪
18,201804,36.70590790477482,玉溪
19,201901,47.857449849122354,玉溪
20,201902,49.700099138044436,玉溪
21,201903,32.53621372284573,玉溪
22,201904,39.892607452230244,玉溪
23,202001,48.5348725608899,玉溪
24,202002,41.3628941353696,玉溪
25,202003,23.437615134142042,玉溪
26,202004,34.01360639667675,玉溪
27,202101,56.419254255613325,玉溪
28,202102,40.189642745831385,玉溪
0,201402,82.15602340694733,绵阳
1,201403,51.65841532435152,绵阳
2,201404,62.83957131511185,绵阳
3,201501,88.38623323160141,绵阳
4,201502,58.07323971032782,绵阳
5,201503,49.03119285093442,绵阳
6,201504,75.64223998663728,绵阳
7,201601,98.76853777412369,绵阳
8,201602,56.19639950136857,绵阳
9,201603,44.28671151195696,绵阳
10,201604,89.71521381670648,绵阳
11,201701,96.69790185543472,绵阳
12,201702,59.640738762035475,绵阳
13,201703,41.72951704201119,绵阳
