Season,AQI,City
201604,181.11176593217257,保定
201701,174.14495514785233,保定
201702,102.0354570108747,保定
201703,85.98603354725374,保定
201704,109.0667678673464,保定
201801,125.46344510805723,保定
201802,87.87374427958609,保定
201803,63.136308807899674,保定
201804,123.74534779606657,保定
201901,137.77986297051868,保定
201902,74.61689090788725,保定
201903,62.43313622060024,保定
201904,89.49404112632227,保定
202001,112.41012233846381,保定
202002,63.855876967430255,保定
202003,50.668447613111,保定
202004,85.84540147855365,保定
202101,110.78674809100825,保定
202102,72.91496545633994,保定
201402,50.166312111801254,张家口
201403,43.290589358672364,张家口
201404,53.41236203768591,张家口
201501,71.89313546960284,张家口
201502,71.30395308966479,张家口
201503,57.99718313614243,张家口
201504,70.8276240160628,张家口
201601,70.07476894495078,张家口
201602,71.70144666489995,张家口
201603,59.77695323740204,张家口
201604,75.96607963890203,张家口
201701,66.19690189330821,张家口
201702,74.25892486848677,张家口
201703,58.94035257290283,张家口
201704,56.80367838034388,张家口
201801,73.84906295383979,张家口
201802,82.75987532382068,张家口
201803,49.186421391467505,张家口
201804,61.4323724854645,张家口
201901,53.907403654861575,张家口
201902,62.03463372454257,张家口
201903,43.781521812761106,张家口
201904,59.652012952572115,张家口
202001,52.23065424297312,张家口
202002,59.209722222222226,张家口
202003,38.82398187107164,张家口
202004,49.91084618980833,张家口
202101,81.84343609432652,张家口
202102,54.97256830813984,张家口
201402,70.64322814061946,承德
201403,73.15441435002349,承德
201404,91.8369465695704,承德
201501,89.84774269695555,承德
201502,73.97559703585199,承德
201503,57.3656329012909,承德
201504,78.2674417900339,承德
201601,69.88456456033957,承德
201602,68.87397772118217,承德
201603,56.30629720456157,承德
201604,80.09518260019321,承德
201701,74.7038542165716,承德
201702,74.34741767603948,承德
201703,57.32735831623746,承德
201704,66.53786213332147,承德
201801,77.44022459381131,承德
201802,75.72683938489392,承德
201803,48.34340296275457,承德
201804,68.43240724069967,承德
201901,63.16663365269606,承德
201902,58.35192060807807,承德
201903,42.96911933745495,承德
201904,62.23781884256803,承德
202001,60.36596769955472,承德
202002,55.00193756168511,承德
202003,40.031557061970794,承德
202004,49.938704128711144,承德
202101,76.2841645517487,承德
202102,53.72031517843228,承德
201402,109.12509290628857,廊坊
201403,104.33063230757513,廊坊
201404,156.35752923864175,廊坊
201501,140.22288432478123,廊坊
201502,97.21365758294388,廊坊
201503,83.06309588098974,廊坊
201504,159.04475014839412,廊坊
201601,101.4536432297048,廊坊
201602,79.51274229502162,廊坊
201603,74.6871960353552,廊坊
201604,130.73482542745356,廊坊
201701,122.67819368594117,廊坊
201702,90.32259825856478,廊坊
201703,71.80368466831767,廊坊
201704,80.6432910720779,廊坊
201801,93.76261318576051,廊坊
201802,85.26119461729782,廊坊
201803,58.813578019656184,廊坊
201804,95.6309173551372,廊坊
201901,100.56406297750091,廊坊
201902,71.64473126632367,廊坊
201903,58.18053616938454,廊坊
201904,76.35646490015537,廊坊
202001,86.22623063231045,廊坊
202002,64.95351994701575,廊坊
202003,55.998588863463,廊坊
202004,66.70983315703394,廊坊
202101,95.97984636234109,廊坊
202102,63.974564308347595,廊坊
201402,112.89583586904236,沧州
201403,96.07461886783415,沧州
201404,140.5668714557785,沧州
201501,120.07120923976288,沧州
201502,92.48638434626172,沧州
201503,69.36982471911304,沧州
201504,126.14807210378592,沧州
201601,99.18927608531999,沧州
201602,82.91213000216364,沧州
201603,71.71387982310144,沧州
201604,140.80748661566489,沧州
201701,124.06002270934948,沧州
201702,92.64318498341578,沧州
201703,70.03668264492245,沧州
201704,99.62967294834408,沧州
201801,113.01838028445259,沧州
201802,83.74010555040081,沧州
201803,59.84899690645521,沧州
201804,104.47007137290272,沧州
201901,106.93807439249235,沧州
201902,72.71526152517855,沧州
201903,53.037879384069775,沧州
201904,88.78949768408228,沧州
202001,96.4056239906234,沧州
202002,64.81095072983221,沧州
202003,53.34294906758091,沧州
202004,78.74414465679077,沧州
202101,96.45080746952702,沧州
202102,65.19563464235624,沧州
201402,129.88015284835942,衡水
201403,117.2865174439795,衡水
201404,168.5120862794036,衡水
201501,170.85320777062012,衡水
201502,107.04407971890812,衡水
201503,103.71474317054724,衡水
201504,174.46230290790143,衡水
201601,146.3613393083517,衡水
201602,98.63609623569052,衡水
201603,96.77432809320959,衡水
201604,161.08385401728347,衡水
201701,156.75441396982745,衡水
201702,105.62820454169456,衡水
201703,83.66171342704187,衡水
201704,109.53796546747104,衡水
201801,118.6449283546986,衡水
201802,82.12759706128745,衡水
201803,61.648670067149936,衡水
201804,108.93147815915636,衡水
201901,125.20386329231005,衡水
201902,75.1218967994064,衡水
201903,57.24609890741488,衡水
201904,95.87503804340281,衡水
202001,102.95284932081888,衡水
202002,65.76967819853515,衡水
202003,58.22949508432917,衡水
202004,90.56332846935932,衡水
202101,98.68557918141545,衡水
202102,73.71223183211261,衡水
201402,134.41658314511577,邢台
201403,113.03552930858649,邢台
201404,182.18450866690287,邢台
201501,180.9155918869453,邢台
201502,104.70648838925553,邢台
201503,102.785164906191,邢台
201504,162.0768364390641,邢台
201601,135.71109978979229,邢台
201602,89.06164978490757,邢台
201603,85.08476344444087,邢台
201604,170.2164455258397,邢台
201701,161.71469283513218,邢台
201702,102.53921125117705,邢台
201703,89.6039634585801,邢台
201704,120.71968478446388,邢台
201801,149.075728918262,邢台
201802,96.05646998791151,邢台
201803,64.53577782750831,邢台
201804,124.72603495999174,邢台
201901,148.4340501665624,邢台
201902,86.26696494199926,邢台
201903,64.69019323378572,邢台
201904,105.86793495703216,邢台
202001,117.60879763213495,邢台
202002,68.39572554672485,邢台
202003,57.174249902260726,邢台
202004,97.64963136507664,邢台
202101,111.3699404761905,邢台
202102,72.8649596124877,邢台
201402,85.05493686868688,太原
201403,75.14938405122486,太原
201404,130.00098297607323,太原
201501,105.47673922235107,太原
201502,85.38263764949895,太原
201503,68.88490810483499,太原
201504,110.23834247745265,太原
201601,86.41533473243825,太原
201602,85.02326649394631,太原
201603,71.46315780539133,太原
201604,156.55370317234,太原
201701,125.6309709567004,太原
201702,89.6920860118028,太原
201703,88.00402494692467,太原
201704,116.7859759604325,太原
201801,117.53323854670431,太原
201802,107.27755165811476,太原
201803,70.75448884377128,太原
201804,110.6437006242765,太原
201901,122.88325134231516,太原
201902,87.42750801637881,太原
201903,60.86925474706146,太原
201904,94.10503421709318,太原
202001,111.67867353310974,太原
202002,80.52817256246429,太原
202003,59.678389912759144,太原
202004,98.0309649006821,太原
202101,120.7306994256328,太原
202102,79.91804923588806,太原
201402,87.51292658730158,呼和浩特
201403,69.43074703045218,呼和浩特
201404,93.08419903691258,呼和浩特
201501,89.87762841211823,呼和浩特
201502,68.19684311058968,呼和浩特
201503,61.439906658214035,呼和浩特
201504,101.38660233000161,呼和浩特
201601,81.68431613860714,呼和浩特
201602,71.86277723299185,呼和浩特
201603,50.499577307659365,呼和浩特
201604,85.16060486313836,呼和浩特
201701,79.98128961766542,呼和浩特
201702,75.49349591941272,呼和浩特
201703,62.59120945198551,呼和浩特
201704,85.83115385471626,呼和浩特
201801,89.07661106167573,呼和浩特
201802,84.36378489563208,呼和浩特
201803,46.300522031490715,呼和浩特
201804,77.15761639988499,呼和浩特
201901,73.83794017362565,呼和浩特
201902,61.81682746167983,呼和浩特
201903,42.965281441114655,呼和浩特
201904,85.69814686194142,呼和浩特
202001,115.27703079228165,呼和浩特
202002,61.93304114071996,呼和浩特
202003,40.77693216210231,呼和浩特
202004,61.077994157721825,呼和浩特
202101,98.5666273488185,呼和浩特
202102,65.04164783647602,呼和浩特
201402,73.89362577639753,沈阳
201403,74.1551809832538,沈阳
201404,134.21185527938152,沈阳
201501,132.41312255241257,沈阳
201502,77.68298168196846,沈阳
201503,58.00290318073988,沈阳
201504,132.91602812053614,沈阳
201601,101.98746832595434,沈阳
201602,72.00055466729215,沈阳
201603,57.334302877009755,沈阳
201604,101.5472067090278,沈阳
201701,109.83663625959477,沈阳
201702,76.99476318910979,沈阳
201703,52.03025174269916,沈阳
201704,79.83233505495078,沈阳
201801,85.71528203380463,沈阳
201802,69.23351183431635,沈阳
201803,43.27949830693193,沈阳
201804,72.18978156172463,沈阳
201901,98.06100014116319,沈阳
201902,64.47579310098244,沈阳
201903,45.653092112852576,沈阳
201904,73.31197385579351,沈阳
202001,93.63086154392285,沈阳
202002,67.93356708742405,沈阳
202003,45.013481938053786,沈阳
202004,67.37633407079994,沈阳
202101,90.93928000957277,沈阳
202102,55.34358150225962,沈阳
201402,66.49562043833782,大连
201403,60.226435913797296,大连
201404,81.55914153612038,大连
201501,87.48450459648916,大连
201502,62.70393138692192,大连
201503,51.07617760093906,大连
201504,95.604382103636,大连
201601,72.04586343192038,大连
201602,66.47385278517405,大连
201603,43.29527267249917,大连
201604,69.03831073471311,大连
201701,73.95745931255551,大连
201702,62.28450564551547,大连
201703,43.97660962853226,大连
201704,51.303560668462495,大连
201801,65.30621753142583,大连
201802,53.17791260913689,大连
201803,37.80099292101985,大连
201804,55.525336002694,大连
201901,80.92114208352812,大连
201902,53.918799223060134,大连
201903,40.309505432479156,大连
201904,58.24872952290554,大连
202001,65.00853513966037,大连
202002,50.0232890499195,大连
202003,34.07952444028881,大连
202004,46.597225527835604,大连
202101,71.22274733409023,大连
202102,49.61282530777622,大连
201402,66.59879846602672,长春
201403,71.89249645612485,长春
201404,133.156725479216,长春
201501,114.62520124523806,长春
201502,79.09642988187842,长春
201503,57.73482602466012,长春
201504,128.84228836318192,长春
201601,90.72875982585444,长春
201602,62.52757228625432,长春
201603,48.01169898422703,长春
201604,92.5874120154298,长春
201701,96.55926007715158,长春
201702,70.66214934455795,长春
201703,44.664954232433175,长春
201704,89.22432387556861,长春
201801,74.31417376440993,长春
201802,66.63568360603162,长春
201803,38.81860672262739,长春
201804,56.556186424024794,长春
201901,94.5847260548786,长春
201902,58.211094206768706,长春
201903,37.55579476998878,长春
201904,65.93135572526029,长春
202001,91.47642232779958,长春
202002,73.48499039010963,长春
202003,37.275851514207055,长春
202004,55.22250969253075,长春
202101,77.89462058752538,长春
202102,56.110169601579145,长春
201402,53.564927091829254,哈尔滨
201403,58.461449700369755,哈尔滨
201404,155.68900663651652,哈尔滨
201501,135.36906100593865,哈尔滨
201502,66.3323788288357,哈尔滨
201503,46.492428974806565,哈尔滨
201504,144.21941354666862,哈尔滨
201601,100.34830861695251,哈尔滨
201602,55.541144806625994,哈尔滨
201603,40.7619733838703,哈尔滨
201604,99.21995297454254,哈尔滨
201701,110.7130373044373,哈尔滨
201702,73.6272814461753,哈尔滨
201703,43.73015373519698,哈尔滨
201704,107.69565569877632,哈尔滨
201801,97.20825607007644,哈尔滨
201802,63.79533624310229,哈尔滨
201803,37.71983822512967,哈尔滨
201804,60.35790066428722,哈尔滨
201901,107.3556086772689,哈尔滨
201902,56.971953395520046,哈尔滨
201903,35.03487658487031,哈尔滨
201904,72.63531036576451,哈尔滨
202001,112.75271736689396,哈尔滨
202002,56.58449171471612,哈尔滨
202003,35.66175899269758,哈尔滨
202004,67.06725258664251,哈尔滨
202101,87.0561202975814,哈尔滨
202102,57.13085229338735,哈尔滨
201402,80.1483190601669,上海
201403,61.49880175040509,上海
201404,79.3844528997668,上海
201501,91.99742487234596,上海
201502,68.39963994941914,上海
201503,58.07872372893405,上海
201504,85.90523576952343,上海
201601,82.34888372040764,上海
201602,71.4065976676646,上海
201603,48.95190623425196,上海
201604,61.43592321460028,上海
201701,66.80647758371329,上海
201702,62.82578607873654,上海
201703,54.018703683465255,上海
201704,62.42098824179821,上海
201801,68.6649368372875,上海
201802,65.45294753871123,上海
201803,38.911746484414465,上海
201804,54.61790892409757,上海
201901,68.38775306916085,上海
201902,54.157761162188336,上海
201903,40.344683595898815,上海
201904,58.37496475136728,上海
202001,55.69220060507895,上海
202002,54.59235689055114,上海
202003,41.42903784219002,上海
202004,43.16947637903107,上海
202101,58.138204140259475,上海
202102,49.196941717313386,上海
201402,130.43686385072257,南京
201403,76.2818621728478,南京
201404,103.27587754607448,南京
201501,105.37598677113752,南京
201502,76.4097539940546,南京
201503,58.27098497654682,南京
201504,97.88190446099782,南京
201601,106.06554500120414,南京
201602,68.88168281013446,南京
201603,56.760426129763424,南京
201604,68.01587206663436,南京
201701,81.33101503156321,南京
201702,70.18561885001638,南京
201703,45.03513167416278,南京
201704,79.89581441038312,南京
201801,92.90635652344154,南京
201802,69.02918007445665,南京
201803,48.36688611901598,南京
201804,71.38200302632279,南京
201901,87.75956304681759,南京
201902,61.21740853712121,南京
201903,46.488087270004655,南京
201904,70.87053759810368,南京
202001,60.56245805044179,南京
202002,53.2936470832684,南京
202003,42.548307620383355,南京
202004,56.693947323476294,南京
202101,68.89102526360314,南京
202102,55.01915614773257,南京
201402,101.31819441142383,苏州
201403,75.91435154137564,苏州
201404,95.97573913342356,苏州
201501,105.04906282486924,苏州
201502,74.85027083124751,苏州
201503,61.625671020488674,苏州
201504,90.99455031838973,苏州
201601,92.2338503890772,苏州
201602,64.74291421884834,苏州
201603,52.37395536389224,苏州
201604,73.2279169246886,苏州
201701,81.12713565187894,苏州
201702,65.92641433923507,苏州
201703,47.86179443705741,苏州
201704,73.4857963779247,苏州
201801,83.14055295446838,苏州
201802,70.55876817659995,苏州
201803,42.480480456258384,苏州
201804,67.92107772752935,苏州
201901,80.98298869783792,苏州
201902,57.99799275023236,苏州
201903,43.54412873009269,苏州
201904,68.390281430019,苏州
202001,61.220392549164295,苏州
202002,54.75570230117915,苏州
202003,41.482646356033456,苏州
202004,51.832966154454006,苏州
202101,62.53345338129101,苏州
202102,50.858789803127095,苏州
201402,100.66720183198444,南通
201403,65.56362885011201,南通
201404,93.03178650651449,南通
201501,105.21416637995527,南通
201502,74.23326548584694,南通
201503,58.95934756967585,南通
201504,92.90328686610613,南通
201601,91.4761206273696,南通
201602,69.15010636156065,南通
201603,50.99326510264449,南通
201604,66.24801694689116,南通
201701,77.02591300477769,南通
201702,64.8268530378845,南通
201703,54.034865538553,南通
201704,61.98260925220953,南通
201801,72.85902954566583,南通
201802,67.50064971017423,南通
201803,45.50049248709375,南通
201804,70.67132884039209,南通
201901,76.94783274034674,南通
201902,54.42491931453933,南通
201903,40.95319671190529,南通
201904,66.82829865155473,南通
202001,61.73241228119454,南通
202002,53.66590826450573,南通
202003,42.377543244506775,南通
202004,52.70837262684503,南通
202101,66.21808050787713,南通
202102,53.10642109500805,南通
201402,101.95370205679991,连云港
201403,60.55220826781136,连云港
201404,101.79072013805143,连云港
201501,110.2822418190717,连云港
201502,74.14653847150585,连云港
201503,60.852193720381564,连云港
201504,103.55423277497448,连云港
201601,103.93543702477301,连云港
201602,77.45076639559801,连云港
201603,52.40077456243304,连云港
201604,80.97938215083134,连云港
201701,84.0222419502852,连云港
201702,72.38732039417832,连云港
201703,49.983267378475425,连云港
201704,76.71906320265367,连云港
201801,86.34261155373791,连云港
201802,72.72293040867042,连云港
201803,42.05998150740128,连云港
201804,74.40569960090977,连云港
201901,95.39767648686829,连云港
201902,57.481815778768606,连云港
201903,45.00041540624621,连云港
201904,73.02366065403636,连云港
202001,71.1627482452888,连云港
202002,57.513135031946405,连云港
202003,41.04166820452253,连云港
202004,61.531974234317616,连云港
202101,83.96046439146019,连云港
202102,59.738147368967844,连云港
201402,111.82224222034004,徐州
201403,58.38698732787889,徐州
201404,103.62194213051504,徐州
201501,126.13468430886034,徐州
201502,91.56605736806915,徐州
201503,61.62097733499183,徐州
201504,109.47620267809091,徐州
201601,117.20309108642158,徐州
201602,81.23261469552061,徐州
201603,64.30424239025223,徐州
201604,110.8814866508754,徐州
201701,123.5124653827354,徐州
201702,99.71608322193256,徐州
201703,65.9980547533259,徐州
201704,119.8437638675542,徐州
201801,141.2935527413396,徐州
201802,86.48000696755614,徐州
201803,55.60150373445792,徐州
201804,106.45743240109014,徐州
201901,120.97903714059044,徐州
201902,74.49088195150348,徐州
201903,55.281381671795685,徐州
201904,99.5441842157102,徐州
202001,96.48572765218164,徐州
202002,66.775749961041,徐州
202003,51.420155890739785,徐州
202004,88.31130576845281,徐州
202101,96.15572655780404,徐州
202102,72.61785296867694,徐州
201402,134.5203371447393,扬州
201403,70.27831121209483,扬州
201404,82.00775172867425,扬州
201501,99.08917733401606,扬州
201502,80.82106583931214,扬州
201503,63.475918599698666,扬州
201504,91.16499856009987,扬州
201601,102.51253802730265,扬州
201602,74.05827862040644,扬州
201603,52.98678980123028,扬州
201604,84.49750846745707,扬州
201701,104.00351626262324,扬州
201702,85.34076634634755,扬州
201703,57.97428016895058,扬州
201704,89.79316324940447,扬州
201801,99.64051546869331,扬州
201802,82.72516868692759,扬州
201803,51.23287758897718,扬州
201804,76.96057551306295,扬州
201901,94.9501736332469,扬州
201902,64.39219615696345,扬州
201903,47.00590573962604,扬州
201904,73.30477142748497,扬州
202001,68.31423536707184,扬州
202002,61.1355027011584,扬州
202003,47.43418598897121,扬州
202004,63.83395347034313,扬州
202101,76.53464277365924,扬州
202102,61.96712118850969,扬州
201402,100.76421212644036,无锡
201403,75.96923578756423,无锡
201404,102.02189303558218,无锡
201501,107.72582624397316,无锡
201502,75.45749529680013,无锡
201503,63.376585919435904,无锡
201504,99.58255951445842,无锡
201601,99.62666491778549,无锡
201602,75.35962009168036,无锡
201603,56.494203423323356,无锡
201604,75.60740230871228,无锡
201701,82.40733048029627,无锡
201702,71.09351754528718,无锡
201703,50.6900834549327,无锡
201704,80.04354263600406,无锡
201801,85.85772642390292,无锡
201802,71.7263590438595,无锡
201803,47.32992095812111,无锡
201804,69.32186224020903,无锡
201901,79.25042190842504,无锡
201902,60.93810843516203,无锡
201903,48.53772760284479,无锡
201904,72.30716684059306,无锡
202001,59.3902794705441,无锡
202002,55.062646745623596,无锡
202003,45.114707807386615,无锡
202004,57.43238694408634,无锡
202101,66.49667540461718,无锡
202102,55.022957248974066,无锡
201402,106.09635406863669,常州
201403,71.64695784521108,常州
201404,96.49412312133488,常州
201501,114.93166235081736,常州
201502,77.78584373093231,常州
201503,61.709342746361465,常州
201504,97.03234866437252,常州
201601,107.08510077805671,常州
201602,71.3556954107884,常州
201603,57.59316874167856,常州
201604,78.03905280662272,常州
201701,89.988108323224,常州
201702,71.7084523468248,常州
201703,49.770656735996845,常州
201704,81.47230014025246,常州
201801,99.4127701103817,常州
201802,81.7375892137845,常州
201803,49.26513626167704,常州
201804,77.17261923332595,常州
201901,89.73933022622538,常州
201902,65.50392152028179,常州
201903,48.130745857118406,常州
201904,79.54327544586458,常州
202001,70.86254506616312,常州
202002,60.07909264453794,常州
202003,46.8119924392171,常州
202004,62.58594278061903,常州
202101,74.41700658407356,常州
202102,61.445197002753105,常州
201402,126.44150417215631,镇江
201403,75.30639633817147,镇江
201404,94.29169533096842,镇江
201501,99.78503654305023,镇江
201502,79.95722169381366,镇江
201503,63.80047648969822,镇江
201504,100.70450479937892,镇江
201601,106.96187249728018,镇江
201602,66.71030242801837,镇江
201603,56.94801013165318,镇江
201604,71.47878690103998,镇江
201701,99.51956245743544,镇江
201702,81.12953272168373,镇江
201703,61.93194108823491,镇江
201704,93.4953753793866,镇江
201801,105.55073994300852,镇江
201802,85.73755650004891,镇江
201803,50.773630729230064,镇江
201804,77.70705473945306,镇江
201901,93.57830502733204,镇江
201902,67.02698289838597,镇江
201903,50.8695283724065,镇江
201904,75.90705082945156,镇江
202001,69.94313081083088,镇江
202002,57.60846189808321,镇江
202003,43.69197604909109,镇江
202004,60.01136883089899,镇江
202101,79.15871513168145,镇江
202102,59.855647758558,镇江
201402,121.24902294163162,泰州
201403,71.87133330736067,泰州
201404,105.50145328889327,泰州
201501,108.55677477540381,泰州
201502,80.33186586430828,泰州
201503,63.59365835317636,泰州
201504,97.62388106933656,泰州
201601,111.75760519056207,泰州
201602,78.40346726250097,泰州
201603,59.467410898669655,泰州
201604,78.41252969517295,泰州
201701,95.47040559272598,泰州
201702,80.23359958104822,泰州
201703,53.966234364954566,泰州
201704,83.18838093753942,泰州
201801,96.11592328609795,泰州
201802,76.76695025000238,泰州
201803,46.45560958719504,泰州
201804,73.67262772956461,泰州
201901,88.42010410405396,泰州
201902,66.88136968162398,泰州
201903,44.34079696710325,泰州
201904,72.28749186467594,泰州
202001,66.81459035519832,泰州
202002,58.183715131681474,泰州
202003,42.522611368103924,泰州
202004,54.8045624941955,泰州
202101,74.67152527326967,泰州
202102,56.5873500077918,泰州
201402,104.64607770249073,淮安
201403,62.31982635778378,淮安
201404,99.06124635312383,淮安
201501,114.17388529656411,淮安
201502,74.63497450918818,淮安
201503,57.070563054898365,淮安
201504,99.73979570792959,淮安
201601,112.36595607377151,淮安
201602,74.61077271456799,淮安
201603,54.093151736191714,淮安
201604,79.79830794814598,淮安
201701,94.23941865266319,淮安
201702,85.60358235534994,淮安
201703,53.0109246643959,淮安
201704,92.00961304422032,淮安
201801,103.48350584974524,淮安
201802,80.20225221795914,淮安
201803,49.38606661696362,淮安
201804,80.59109353680707,淮安
201901,96.01140158345629,淮安
201902,61.147129188822,淮安
201903,44.77837560586195,淮安
201904,87.9673936659441,淮安
202001,78.64592315836389,淮安
202002,60.88278401122021,淮安
202003,41.96976105137396,淮安
202004,69.08603640031293,淮安
202101,88.81635972528329,淮安
202102,64.81299867539347,淮安
201402,93.94117497438148,盐城
201403,60.88770769402064,盐城
201404,85.70682149630811,盐城
201501,95.7803028068368,盐城
201502,67.09711505590788,盐城
201503,53.007005991443606,盐城
201504,90.76235380102621,盐城
201601,94.07373146271436,盐城
201602,63.302609795419606,盐城
201603,47.94246825391636,盐城
201604,69.00402249974836,盐城
201701,89.463143634893,盐城
201702,72.19544701903315,盐城
201703,52.37143957889634,盐城
201704,77.63112964447117,盐城
201801,92.20483586141329,盐城
201802,69.31257104429359,盐城
201803,41.513069745126145,盐城
201804,74.76687512199472,盐城
201901,89.82016012661173,盐城
201902,56.38442083966629,盐城
201903,41.000260764121116,盐城
201904,72.75883741940525,盐城
202001,65.2082238534841,盐城
202002,55.61216690042076,盐城
202003,39.30967468538885,盐城
202004,53.680874625954104,盐城
202101,71.73098020882033,盐城
202102,54.1092326372656,盐城
201402,111.8467145314428,宿迁
